id,product_id,geometry_cluster_id,relative_path,source_group,file_size,sha256,encoding,content_is_dxf,parse_status,dxf_version,source_units,source_units_code,physical_width_mm,physical_height_mm,unit_confidence,unit_source,candidate_product_key,candidate_view,product_family,review_status,review_state,entity_count,layer_count,block_count,source_bbox,preview_ref,suitable_as_panel_footprint,error
a18297e1e29076d0,product-537a98a4a0b9c26c,geometry-8d09e4ae3066f657,siemens-batch-w33/s7-1500-plc-comm-asset-radica-a18297e1e29076d0.dxf,siemens-batch-w33,125604,a18297e1e29076d0890b270abd36f24e05650660f07b6f5416a2aa24d47f260e,ascii,True,parsed,AC1009,,,,,unknown,,s7-1500-plc-comm-asset-radica,,SIMATIC S7-1500,needs-review,needs-unit-review,1202,2,2,"{""min_x"":2.778147794058593,""min_y"":-2.778153002279745,""max_x"":26.59065300223,""max_y"":21.03435240600958,""width"":23.812505208171405,""height"":23.812505408289326}",previews/a18297e1e29076d0.svg,True,
7ac841ef58f0802d,product-2cdde06000846fa0,geometry-e04311d3d3bab37e,siemens-batch-w33/s7-1500-plc-cpu-asset-radica-7ac841ef58f0802d.dxf,siemens-batch-w33,136332,7ac841ef58f0802d586ab2e93875e955ca283215de87735984a35c23aa44fc19,ascii,True,parsed,AC1009,,,,,unknown,,s7-1500-plc-cpu-asset-radica,,SIMATIC S7-1500,needs-review,needs-unit-review,1314,2,2,"{""min_x"":2.778147794058593,""min_y"":-2.778153302279745,""max_x"":26.59065300223,""max_y"":36.909352106009585,""width"":23.812505208171405,""height"":39.68750540828933}",previews/7ac841ef58f0802d.svg,True,
321240370c118c9c,product-c250fe55b267b006,geometry-1fdb4cc4238a5705,siemens-batch-w33/s7-1500-plc-dio-asset-radica-321240370c118c9c.dxf,siemens-batch-w33,287817,321240370c118c9c5c2d3d7ec7aa3340f1659743d34866ecd8278e11665c5127,ascii,True,parsed,AC1009,,,,,unknown,,s7-1500-plc-dio-asset-radica,,SIMATIC S7-1500,needs-review,needs-unit-review,2753,2,2,"{""min_x"":2.778147794058593,""min_y"":-2.778104702279745,""max_x"":26.59065300223,""max_y"":140.0969007060096,""width"":23.812505208171405,""height"":142.87500540828933}",previews/321240370c118c9c.svg,True,
4705e7c941dcb507,product-afbe1539f1112fcf,geometry-0ee29c6596ba33a6,siemens-batch-w33/s7-1500-plc-power-asset-radica-4705e7c941dcb507.dxf,siemens-batch-w33,138841,4705e7c941dcb507d12e6244dbd25473f79e60013da7fa296a0d2d4393f26119,ascii,True,parsed,AC1009,,,,,unknown,,s7-1500-plc-power-asset-radica,,SIMATIC S7-1500,needs-review,needs-unit-review,1324,2,2,"{""min_x"":2.778147794058593,""min_y"":-2.778103202279745,""max_x"":26.59065300223,""max_y"":28.97190220600958,""width"":23.812505208171405,""height"":31.750005408289326}",previews/4705e7c941dcb507.svg,True,
4b10e8dd384b8e7e,product-67438c601d91e244,geometry-46da739ea2ac782f,siemens-batch-w33/simatic-hmi-hmi-panel-cad-asset-siemens-bilddb-4b10e8dd384b8e7e.dxf,siemens-batch-w33,151391,4b10e8dd384b8e7ed430101dc2f8a4f6c003ff5d095ed0570a8338fa7c3b7afe,cp1252,True,parsed,AC1015,millimetres,4,420.0,297.0,confirmed-from-dxf,$INSUNITS,simatic-hmi-hmi-panel-cad-asset-siemens-bilddb,,HMI,needs-review,needs-product-review,13,3,7,"{""min_x"":0.0,""min_y"":0.0,""max_x"":420.0,""max_y"":297.0,""width"":420.0,""height"":297.0}",previews/4b10e8dd384b8e7e.svg,False,
ead8d701fd66a45c,product-41a25cdf98e7b06f,geometry-276dc51a45047801,siemens-batch-w33/simatic-top-connect-terminal-accessory-cad-asset-siemens-bilddb-ead8d701fd66a45c.dxf,siemens-batch-w33,219049,ead8d701fd66a45cf8b23d8746964bce90924b2acd7cfe68ee1776ef6f0551ba,ascii,True,parsed,AC1032,millimetres,4,279.4,431.8,confirmed-from-dxf,$INSUNITS,simatic-top-connect-terminal-accessory-cad-asset-siemens-bilddb,,,needs-review,needs-product-review,19,3,7,"{""min_x"":0.0,""min_y"":0.0,""max_x"":279.4,""max_y"":431.8,""width"":279.4,""height"":431.8}",previews/ead8d701fd66a45c.svg,False,
e2ea283cb57674d6,product-62911a7c0c8de137,geometry-397f05d90aacc1d4,siemens-batch-w33/sinamics-g120c-vfd-cad-asset-siemens-bilddb-e2ea283cb57674d6.dxf,siemens-batch-w33,220572,e2ea283cb57674d65ac3ac101730c88307804bb94e6f78693ea797fdf6d5d15d,utf-8,True,parsed,AC1024,millimetres,4,677.5997271487049,349.25000000000045,confirmed-from-dxf,$INSUNITS,sinamics-g120c-vfd-cad-asset-siemens-bilddb,,SINAMICS,needs-review,needs-product-review,546,7,4,"{""min_x"":-152.59972714870486,""min_y"":-4.650312073994533e-13,""max_x"":525.0,""max_y"":349.25,""width"":677.5997271487049,""height"":349.25000000000045}",previews/e2ea283cb57674d6.svg,False,
65a3915fce7924b1,product-2539d3beb690af04,geometry-d2ecb77dd24fab2c,siemens-batch-w33/sinamics-v20-vfd-cad-asset-siemens-bilddb-65a3915fce7924b1.dxf,siemens-batch-w33,189620,65a3915fce7924b1ece4c274188c5b9bc06fd2cbd0925cf63d083ab5898daed3,utf-8,True,parsed,AC1027,millimetres,4,420.0,297.0,confirmed-from-dxf,$INSUNITS,sinamics-v20-vfd-cad-asset-siemens-bilddb,,SINAMICS,needs-review,needs-product-review,301,6,3,"{""min_x"":0.0,""min_y"":0.0,""max_x"":420.0,""max_y"":297.0,""width"":420.0,""height"":297.0}",previews/65a3915fce7924b1.svg,False,
7b0bf205ff36ab88,product-6b4e499c051cc37f,geometry-da5326f355ef688f,siemens-batch-w33/sirius-contactor-cad-asset-siemens-bilddb-7b0bf205ff36ab88.dxf,siemens-batch-w33,585709,7b0bf205ff36ab88464f50eaf121e48c67c8d2ac35d2361b847ca156a46795eb,cp1252,True,parsed,AC1015,unitless,0,,,unknown,,sirius-contactor-cad-asset-siemens-bilddb,,SIRIUS,needs-review,needs-unit-review,2570,3,4,"{""min_x"":0.0,""min_y"":0.0,""max_x"":297.0,""max_y"":210.0,""width"":297.0,""height"":210.0}",previews/7b0bf205ff36ab88.svg,False,
7836a4a9372aeb88,product-295948fde856c81f,geometry-128ca1056d1612a6,siemens-batch-w33/sitop-psu-cad-asset-siemens-bilddb-7836a4a9372aeb88.dxf,siemens-batch-w33,210921,7836a4a9372aeb88ae795398bc9f6340ef67f74e1b56c787c7450354e519566f,ascii,True,parsed,AC1032,millimetres,4,279.4,431.8,confirmed-from-dxf,$INSUNITS,sitop-psu-cad-asset-siemens-bilddb,,SITOP,needs-review,needs-product-review,38,5,8,"{""min_x"":0.0,""min_y"":0.0,""max_x"":279.4,""max_y"":431.8,""width"":279.4,""height"":431.8}",previews/7836a4a9372aeb88.svg,False,
4b10e8dd384b8e7e,product-b59e5e86ba0bcb96,geometry-46da739ea2ac782f,siemens-bilddb/simatic-hmi-ktp700-basic-dp-7-inch-g-st70-xx-01722.dxf,siemens-bilddb,151391,4b10e8dd384b8e7ed430101dc2f8a4f6c003ff5d095ed0570a8338fa7c3b7afe,cp1252,True,parsed,AC1015,millimetres,4,420.0,297.0,confirmed-from-dxf,$INSUNITS,simatic-hmi-ktp700-basic-dp-7-inch-g-st70-xx-01722,,HMI,needs-review,needs-product-review,13,3,7,"{""min_x"":0.0,""min_y"":0.0,""max_x"":420.0,""max_y"":297.0,""width"":420.0,""height"":297.0}",previews/4b10e8dd384b8e7e.svg,False,
ead8d701fd66a45c,product-3d369a26006ae7e7,geometry-276dc51a45047801,siemens-bilddb/simatic-top-connect-tp1-connecting-module-for-s7-1500-et-200mp-g-kt01-xx-02193.dxf,siemens-bilddb,219049,ead8d701fd66a45cf8b23d8746964bce90924b2acd7cfe68ee1776ef6f0551ba,ascii,True,parsed,AC1032,millimetres,4,279.4,431.8,confirmed-from-dxf,$INSUNITS,simatic-top-connect-tp1-connecting-module-for-s7-1500-et-200mp-g-kt01-xx-02193,,SIMATIC S7-1500,needs-review,needs-product-review,19,3,7,"{""min_x"":0.0,""min_y"":0.0,""max_x"":279.4,""max_y"":431.8,""width"":279.4,""height"":431.8}",previews/ead8d701fd66a45c.svg,False,
e2ea283cb57674d6,product-21a56cf4420b5908,geometry-397f05d90aacc1d4,siemens-bilddb/sinamics-g120c-sinamics-g120c-fsd-g-sd01-xx-00631.dxf,siemens-bilddb,220572,e2ea283cb57674d65ac3ac101730c88307804bb94e6f78693ea797fdf6d5d15d,utf-8,True,parsed,AC1024,millimetres,4,677.5997271487049,349.25000000000045,confirmed-from-dxf,$INSUNITS,sinamics-g120c-sinamics-g120c-fsd-g-sd01-xx-00631,,SINAMICS,needs-review,needs-product-review,546,7,4,"{""min_x"":-152.59972714870486,""min_y"":-4.650312073994533e-13,""max_x"":525.0,""max_y"":349.25,""width"":677.5997271487049,""height"":349.25000000000045}",previews/e2ea283cb57674d6.svg,False,
65a3915fce7924b1,product-c5c93ebbc8f1f10b,geometry-d2ecb77dd24fab2c,siemens-bilddb/sinamics-v20-sinamics-v20-3ac-400v-frame-size-a-g-sd01-xx-00966.dxf,siemens-bilddb,189620,65a3915fce7924b1ece4c274188c5b9bc06fd2cbd0925cf63d083ab5898daed3,utf-8,True,parsed,AC1027,millimetres,4,420.0,297.0,confirmed-from-dxf,$INSUNITS,sinamics-v20-sinamics-v20-3ac-400v-frame-size-a-g-sd01-xx-00966,,SINAMICS,needs-review,needs-product-review,301,6,3,"{""min_x"":0.0,""min_y"":0.0,""max_x"":420.0,""max_y"":297.0,""width"":420.0,""height"":297.0}",previews/65a3915fce7924b1.svg,False,
7b0bf205ff36ab88,product-4b6b67947f428241,geometry-da5326f355ef688f,siemens-bilddb/sirius-sirius-contactor-size-s0-2no-2nc-spring-terminals-g-ic03-xx-31829.dxf,siemens-bilddb,585709,7b0bf205ff36ab88464f50eaf121e48c67c8d2ac35d2361b847ca156a46795eb,cp1252,True,parsed,AC1015,unitless,0,,,unknown,,sirius-sirius-contactor-size-s0-2no-2nc-spring-terminals-g-ic03-xx-31829,,SIRIUS,needs-review,needs-unit-review,2570,3,4,"{""min_x"":0.0,""min_y"":0.0,""max_x"":297.0,""max_y"":210.0,""width"":297.0,""height"":210.0}",previews/7b0bf205ff36ab88.svg,False,
7836a4a9372aeb88,product-4255a2461588febb,geometry-128ca1056d1612a6,siemens-bilddb/sitop-sitop-pm1207-ex-24-v-dc-2-5-a-g-kt01-xx-02221.dxf,siemens-bilddb,210921,7836a4a9372aeb88ae795398bc9f6340ef67f74e1b56c787c7450354e519566f,ascii,True,parsed,AC1032,millimetres,4,279.4,431.8,confirmed-from-dxf,$INSUNITS,sitop-sitop-pm1207-ex-24-v-dc-2-5-a-g-kt01-xx-02221,,SITOP,needs-review,needs-product-review,38,5,8,"{""min_x"":0.0,""min_y"":0.0,""max_x"":279.4,""max_y"":431.8,""width"":279.4,""height"":431.8}",previews/7836a4a9372aeb88.svg,False,
